county,precinct_id,dem,rep,third,total,pct_dem,pct_rep,pct_third,pct_margin
SURRY,32,3322,12510,1627,17459,19.03,71.65,9.32,-52.62
SURRY,34,3592,11816,2833,18241,19.69,64.78,15.53,-45.09
SURRY,ABSENTEE,12645,22856,4034,39535,31.98,57.81,10.2,-25.83
SURRY,EARLY VOTING 1,35821,150871,16320,203012,17.64,74.32,8.04,-56.68
SURRY,EARLY VOTING 2,21333,66965,11198,99496,21.44,67.3,11.25,-45.86
SURRY,EARLY VOTING 3,71680,307541,41271,420492,17.05,73.14,9.81,-56.09
SURRY,PROVISIONAL,1213,4144,547,5904,20.55,70.19,9.26,-49.64
SWAIN,ALARKA,4351,10727,3896,18974,22.93,56.54,20.53,-33.61
SWAIN,ALMOND,7292,17894,6286,31472,23.17,56.86,19.97,-33.69
SWAIN,BC1,11200,27680,9643,48523,23.08,57.05,19.87,-33.97
SWAIN,BC2,11687,26407,9696,47790,24.45,55.26,20.29,-30.81
SWAIN,WHCH,19346,22284,10835,52465,36.87,42.47,20.65,-5.6
TRANSYLVANIA,B1,22412,14732,5683,42827,52.33,34.4,13.27,17.93
TRANSYLVANIA,B2,17474,14152,4625,36251,48.2,39.04,12.76,9.16
TRANSYLVANIA,B3,23206,18947,6217,48370,47.98,39.17,12.85,8.81
TRANSYLVANIA,B4,19492,12763,4915,37170,52.44,34.34,13.22,18.1
TRANSYLVANIA,BD,19325,38177,7590,65092,29.69,58.65,11.66,-28.96
TRANSYLVANIA,CC,15598,36634,6696,58928,26.47,62.17,11.36,-35.7
TRANSYLVANIA,CM,9199,9694,2669,21562,42.66,44.96,12.38,-2.3
TRANSYLVANIA,DR,29090,28813,8160,66063,44.03,43.61,12.35,0.42
TRANSYLVANIA,EF,9746,13502,3162,26410,36.9,51.12,11.97,-14.22
TRANSYLVANIA,LR,12432,25080,4932,42444,29.29,59.09,11.62,-29.8
TRANSYLVANIA,PF,9257,15633,3284,28174,32.86,55.49,11.66,-22.63
TRANSYLVANIA,RE,9941,35123,5604,50668,19.62,69.32,11.06,-49.7
TRANSYLVANIA,TC1,3135,16188,2242,21565,14.54,75.07,10.4,-60.53
TRANSYLVANIA,TC7,10327,27959,4691,42977,24.03,65.06,10.92,-41.03
TRANSYLVANIA,WC,17099,19805,5148,42052,40.66,47.1,12.24,-6.44
TYRRELL,1,1570,233,157,1960,80.1,11.89,8.01,68.21
TYRRELL,14,80,405,54,539,14.84,75.14,10.02,-60.3
TYRRELL,15,1222,1278,267,2767,44.16,46.19,9.65,-2.03
TYRRELL,16,49,40,8,97,50.52,41.24,8.25,9.28
TYRRELL,2,2822,3076,615,6513,43.33,47.23,9.44,-3.9
TYRRELL,3,501,787,150,1438,34.84,54.73,10.43,-19.89
TYRRELL,ABSENTEE,284,91,31,406,69.95,22.41,7.64,47.54
TYRRELL,EARLY VOTING,9841,14378,2355,26574,37.03,54.11,8.86,-17.08
TYRRELL,PROVISIONAL,70,84,13,167,41.92,50.3,7.78,-8.38
UNION,0005,25052,53368,9116,87536,28.62,60.97,10.41,-32.35
UNION,001,7987,6028,1462,15477,51.61,38.95,9.45,12.66
UNION,0019,28914,73770,10942,113626,25.45,64.92,9.63,-39.47
UNION,002,13552,12911,2703,29166,46.47,44.27,9.27,2.2
UNION,0020A,26904,49354,8016,84274,31.92,58.56,9.51,-26.64
UNION,0020B,26017,68611,9583,104211,24.97,65.84,9.2,-40.87
UNION,003,9421,11108,2091,22620,41.65,49.11,9.24,-7.46
UNION,0030,28475,64223,9730,102428,27.8,62.7,9.5,-34.9
UNION,004,11773,5634,1674,19081,61.7,29.53,8.77,32.17
UNION,0044,25474,51471,7839,84784,30.05,60.71,9.25,-30.66
UNION,0045,17592,45372,6622,69586,25.28,65.2,9.52,-39.92
UNION,006,11946,38613,5257,55816,21.4,69.18,9.42,-47.78
UNION,007,23215,57453,8538,89206,26.02,64.4,9.57,-38.38
UNION,008,16983,18387,3609,38979,43.57,47.17,9.26,-3.6
UNION,009,11698,12976,2503,27177,43.04,47.75,9.21,-4.71
UNION,010,11110,8939,2038,22087,50.3,40.47,9.23,9.83
UNION,011,5869,61037,7014,73920,7.94,82.57,9.49,-74.63
UNION,012,5545,54361,6272,66178,8.38,82.14,9.48,-73.76
UNION,013,6792,58950,6888,72630,9.35,81.16,9.48,-71.81
UNION,014,10734,25092,4961,40787,26.32,61.52,12.16,-35.2
UNION,015,33704,64888,13529,112121,30.06,57.87,12.07,-27.81
UNION,016,39002,89120,17427,145549,26.8,61.23,11.97,-34.43
UNION,017A,20720,55230,9094,85044,24.36,64.94,10.69,-40.58
UNION,017B,30987,75305,11216,117508,26.37,64.08,9.54,-37.71
UNION,018,21966,54687,7793,84446,26.01,64.76,9.23,-38.75
UNION,021,9915,53484,6410,69809,14.2,76.61,9.18,-62.41
UNION,022,10417,51355,6355,68127,15.29,75.38,9.33,-60.09
UNION,023,11076,36326,4896,52298,21.18,69.46,9.36,-48.28
UNION,024,7363,47708,5504,60575,12.16,78.76,9.09,-66.6
UNION,025,9475,38042,4882,52399,18.08,72.6,9.32,-54.52
UNION,026,6926,38948,4606,50480,13.72,77.16,9.12,-63.44
UNION,027,5885,35811,4200,45896,12.82,78.03,9.15,-65.21
UNION,028A,39970,80766,12764,133500,29.94,60.5,9.56,-30.56
UNION,028B,30889,59213,9456,99558,31.03,59.48,9.5,-28.45
UNION,028C,27226,55368,8804,91398,29.79,60.58,9.63,-30.79
UNION,028D,34588,68130,10843,113561,30.46,59.99,9.55,-29.53
UNION,029A,38877,64693,14033,117603,33.06,55.01,11.93,-21.95
UNION,029B,11623,26109,5260,42992,27.04,60.73,12.23,-33.69
UNION,029C,18014,44958,8151,71123,25.33,63.21,11.46,-37.88
UNION,031,26267,54252,8644,89163,29.46,60.85,9.69,-31.39
UNION,032,18628,60617,9586,88831,20.97,68.24,10.79,-47.27
UNION,033,13862,41618,5740,61220,22.64,67.98,9.38,-45.34
UNION,034,15545,71358,9052,95955,16.2,74.37,9.43,-58.17
UNION,035,13025,32494,6482,52001,25.05,62.49,12.47,-37.44
UNION,036,9009,37455,4867,51331,17.55,72.97,9.48,-55.42
UNION,037A,38044,75275,16100,129419,29.4,58.16,12.44,-28.76
UNION,037B,8987,23743,4572,37302,24.09,63.65,12.26,-39.56
UNION,038A,23302,46591,9746,79639,29.26,58.5,12.24,-29.24
UNION,038B,15285,32741,7028,55054,27.76,59.47,12.77,-31.71
UNION,039,14004,50086,6774,70864,19.76,70.68,9.56,-50.92
UNION,040,25287,60398,10465,96150,26.3,62.82,10.88,-36.52
UNION,041,29321,73470,10412,113203,25.9,64.9,9.2,-39.0
UNION,042,12030,31046,4537,47613,25.27,65.2,9.53,-39.93
UNION,043,8551,4286,1327,14164,60.37,30.26,9.37,30.11
VANCE,CC,21085,24217,3847,49149,42.9,49.27,7.83,-6.37
VANCE,EH1,19766,1543,1967,23276,84.92,6.63,8.45,78.29
VANCE,HTOP,7030,3343,894,11267,62.39,29.67,7.93,32.72
VANCE,KITT,24608,32570,4714,61892,39.76,52.62,7.62,-12.86
VANCE,MIDD,21558,17503,3640,42701,50.49,40.99,8.52,9.5
VANCE,NH,27351,21655,4683,53689,50.94,40.33,8.72,10.61
VANCE,NH1,18785,2077,1905,22767,82.51,9.12,8.37,73.39
VANCE,NV,9320,5960,1328,16608,56.12,35.89,8.0,20.23
VANCE,SCRK,33475,27057,4948,65480,51.12,41.32,7.56,9.8
VANCE,SH1,16576,5255,1776,23607,70.22,22.26,7.52,47.96
VANCE,SH2,6240,3346,798,10384,60.09,32.22,7.68,27.87
VANCE,WH,32023,23629,4770,60422,53.0,39.11,7.89,13.89
WAKE,01-01,6099,1953,2578,10630,57.38,18.37,24.25,39.01
WAKE,01-02,6562,1934,2873,11369,57.72,17.01,25.27,40.71
WAKE,01-03,7014,4708,3761,15483,45.3,30.41,24.29,14.89
WAKE,01-04,3946,1982,2039,7967,49.53,24.88,25.59,24.65
WAKE,01-05,5123,3268,2869,11260,45.5,29.02,25.48,16.48
WAKE,01-06,8826,2679,3655,15160,58.22,17.67,24.11,40.55
WAKE,01-07,8116,3397,3646,15159,53.54,22.41,24.05,31.13
WAKE,01-07A,1816,418,663,2897,62.69,14.43,22.89,48.26
WAKE,01-09,6525,1667,2786,10978,59.44,15.18,25.38,44.26
WAKE,01-10,6541,3442,3589,13572,48.19,25.36,26.44,22.83
WAKE,01-11,6568,6552,4692,17812,36.87,36.78,26.34,0.09
WAKE,01-12,8563,4007,4481,17051,50.22,23.5,26.28,26.72
WAKE,01-13,7768,1561,3006,12335,62.98,12.66,24.37,50.32
WAKE,01-14,11493,2915,4772,19180,59.92,15.2,24.88,44.72
WAKE,01-15,7224,4069,3896,15189,47.56,26.79,25.65,20.77
WAKE,01-16,6853,2921,3260,13034,52.58,22.41,25.01,30.17
WAKE,01-17,2911,2080,1823,6814,42.72,30.53,26.75,12.19
WAKE,01-18,7386,3830,3944,15160,48.72,25.26,26.02,23.46
WAKE,01-19,5874,492,2297,8663,67.81,5.68,26.52,62.13
WAKE,01-20,7183,1175,3002,11360,63.23,10.34,26.43,52.89
WAKE,01-21,10995,3578,5163,19736,55.71,18.13,26.16,37.58
WAKE,01-22,10543,1031,4076,15650,67.37,6.59,26.04,60.78
WAKE,01-23,8068,2599,3628,14295,56.44,18.18,25.38,38.26
WAKE,01-25,2995,384,1150,4529,66.13,8.48,25.39,57.65
WAKE,01-26,6448,544,2499,9491,67.94,5.73,26.33,62.21
WAKE,01-27,8851,1808,3712,14371,61.59,12.58,25.83,49.01
WAKE,01-28,13787,2758,5439,21984,62.71,12.55,24.74,50.16
WAKE,01-29,6309,4762,3796,14867,42.44,32.03,25.53,10.41
WAKE,01-30,3199,1886,1844,6929,46.17,27.22,26.61,18.95
WAKE,01-31,9373,2727,4294,16394,57.17,16.63,26.19,40.54
WAKE,01-32,7456,3038,3853,14347,51.97,21.18,26.86,30.79
WAKE,01-33,5371,2932,2880,11183,48.03,26.22,25.75,21.81
WAKE,01-34,5630,565,2070,8265,68.12,6.84,25.05,61.28
WAKE,01-35,5873,548,2311,8732,67.26,6.28,26.47,60.98
WAKE,01-36,5308,4441,3234,12983,40.88,34.21,24.91,6.67
WAKE,01-37,4733,2745,2532,10010,47.28,27.42,25.29,19.86
WAKE,01-38,6317,2292,2905,11514,54.86,19.91,25.23,34.95
WAKE,01-39,4716,1765,2404,8885,53.08,19.86,27.06,33.22
WAKE,01-40,13753,1494,5533,20780,66.18,7.19,26.63,58.99
WAKE,01-41,7205,2093,3373,12671,56.86,16.52,26.62,40.34
WAKE,01-42,4767,4494,3407,12668,37.63,35.48,26.89,2.15
WAKE,01-43,7628,2659,3533,13820,55.2,19.24,25.56,35.96
WAKE,01-44,9063,3145,4299,16507,54.9,19.05,26.04,35.85
WAKE,01-45,5228,2810,2824,10862,48.13,25.87,26.0,22.26
WAKE,01-46,7787,1306,2919,12012,64.83,10.87,24.3,53.96
WAKE,01-47,4327,4057,3019,11403,37.95,35.58,26.48,2.37
WAKE,01-48,7748,2807,3884,14439,53.66,19.44,26.9,34.22
WAKE,01-49,11244,3597,4659,19500,57.66,18.45,23.89,39.21
WAKE,01-50,8756,1167,3622,13545,64.64,8.62,26.74,56.02
WAKE,01-51,3291,1954,1823,7068,46.56,27.65,25.79,18.91
WAKE,02-01,6721,7151,3061,16933,39.69,42.23,18.08,-2.54
WAKE,02-02,10022,12274,4372,26668,37.58,46.03,16.39,-8.45
WAKE,02-03,3448,5686,1765,10899,31.64,52.17,16.19,-20.53
WAKE,02-04,4039,4527,1703,10269,39.33,44.08,16.58,-4.75
WAKE,02-05,2971,3039,1143,7153,41.54,42.49,15.98,-0.95
WAKE,02-06,4595,5598,2487,12680,36.24,44.15,19.61,-7.91
WAKE,03-01,12350,9926,4362,26638,46.36,37.26,16.38,9.1
WAKE,03-02,6843,6400,2589,15832,43.22,40.42,16.35,2.8
WAKE,04-01,5842,2781,2112,10735,54.42,25.91,19.67,28.51
WAKE,04-02,7707,4125,2873,14705,52.41,28.05,19.54,24.36
WAKE,04-03,6962,3380,2477,12819,54.31,26.37,19.32,27.94
WAKE,04-04,5149,2605,1937,9691,53.13,26.88,19.99,26.25
WAKE,04-05,7733,4301,2766,14800,52.25,29.06,18.69,23.19
WAKE,04-06,9365,3954,3060,16379,57.18,24.14,18.68,33.04
WAKE,04-07,6486,6004,2932,15422,42.06,38.93,19.01,3.13
WAKE,04-08,8716,3876,3437,16029,54.38,24.18,21.44,30.2
WAKE,04-09,6326,4283,3106,13715,46.12,31.23,22.65,14.89
WAKE,04-10,7613,4006,2778,14397,52.88,27.83,19.3,25.05
WAKE,04-11,3304,1267,1140,5711,57.85,22.19,19.96,35.66
WAKE,04-12,6396,3748,2503,12647,50.57,29.64,19.79,20.93
WAKE,04-13,9164,5544,3803,18511,49.51,29.95,20.54,19.56
WAKE,04-14,5265,3050,2037,10352,50.86,29.46,19.68,21.4
WAKE,04-15,7555,4076,2968,14599,51.75,27.92,20.33,23.83
WAKE,04-16,7176,3435,2531,13142,54.6,26.14,19.26,28.46
WAKE,04-17,5693,2435,2264,10392,54.78,23.43,21.79,31.35
WAKE,04-18,7797,3579,3122,14498,53.78,24.69,21.53,29.09
WAKE,04-19,3673,2287,1654,7614,48.24,30.04,21.72,18.2
WAKE,04-20,8247,4176,3085,15508,53.18,26.93,19.89,26.25
WAKE,04-21,5572,1927,1806,9305,59.88,20.71,19.41,39.17
WAKE,05-01,9850,4825,3372,18047,54.58,26.74,18.68,27.84
WAKE,05-03,8209,5127,3134,16470,49.84,31.13,19.03,18.71
WAKE,05-05,20409,7670,9029,37108,55.0,20.67,24.33,34.33
WAKE,05-06,10839,6723,5150,22712,47.72,29.6,22.68,18.12
WAKE,05-07,19011,8565,5955,33531,56.7,25.54,17.76,31.16
WAKE,05-08,14192,4913,3501,22606,62.78,21.73,15.49,41.05
WAKE,06-04,8949,6438,3131,18518,48.33,34.77,16.91,13.56
WAKE,06-05,5561,6213,2204,13978,39.78,44.45,15.77,-4.67
WAKE,06-06,12726,10731,5254,28711,44.32,37.38,18.3,6.94
WAKE,06-07,9924,8669,4186,22779,43.57,38.06,18.38,5.51
WAKE,06-08,6866,4589,2461,13916,49.34,32.98,17.68,16.36
WAKE,06-10,12837,12167,4985,29989,42.81,40.57,16.62,2.24
WAKE,06-11,3280,2658,1154,7092,46.25,37.48,16.27,8.77
WAKE,06-12,12303,12302,4798,29403,41.84,41.84,16.32,0.0
WAKE,07-01,6203,2811,3002,12016,51.62,23.39,24.98,28.23
WAKE,07-02,3704,2517,1943,8164,45.37,30.83,23.8,14.54
WAKE,07-03,3459,1866,1967,7292,47.44,25.59,26.97,21.85
WAKE,07-04,9550,3879,4972,18401,51.9,21.08,27.02,30.82
WAKE,07-05,4757,2841,2592,10190,46.68,27.88,25.44,18.8
WAKE,07-06,6791,5803,3828,16422,41.35,35.34,23.31,6.01
WAKE,07-07,8812,5988,4559,19359,45.52,30.93,23.55,14.59
WAKE,07-07A,5390,2038,2118,9546,56.46,21.35,22.19,35.11
WAKE,07-09,7286,3737,4118,15141,48.12,24.68,27.2,23.44
WAKE,07-10,9824,4785,4358,18967,51.8,25.23,22.98,26.57
WAKE,07-11,3313,2297,1865,7475,44.32,30.73,24.95,13.59
WAKE,07-12,6541,3013,2883,12437,52.59,24.23,23.18,28.36
WAKE,07-13,5055,2493,2551,10099,50.05,24.69,25.26,25.36
WAKE,08-02,7934,4814,3456,16204,48.96,29.71,21.33,19.25
WAKE,08-03,13431,8489,6129,28049,47.88,30.26,21.85,17.62
WAKE,08-04,4723,4747,1406,10876,43.43,43.65,12.93,-0.22
WAKE,08-05,4447,3825,1700,9972,44.59,38.36,17.05,6.23
WAKE,08-06,4934,1483,1917,8334,59.2,17.79,23.0,41.41
WAKE,08-07,6921,7390,2287,16598,41.7,44.52,13.78,-2.82
WAKE,08-08,9935,7385,3958,21278,46.69,34.71,18.6,11.98
WAKE,08-09,5133,2370,2358,9861,52.05,24.03,23.91,28.02
WAKE,08-10,6892,3791,3082,13765,50.07,27.54,22.39,22.53
WAKE,08-11,11803,6697,5345,23845,49.5,28.09,22.42,21.41
WAKE,09-01,3542,5350,1392,10284,34.44,52.02,13.54,-17.58
WAKE,09-02,8953,4048,2571,15572,57.49,26.0,16.51,31.49
WAKE,09-03,7316,4911,2317,14544,50.3,33.77,15.93,16.53
WAKE,10-01,1591,2789,733,5113,31.12,54.55,14.34,-23.43
WAKE,10-02,7848,4293,1887,14028,55.95,30.6,13.45,25.35
WAKE,10-03,6179,3357,1515,11051,55.91,30.38,13.71,25.53
WAKE,10-05,4639,4392,1483,10514,44.12,41.77,14.11,2.35
WAKE,10-06,12071,6431,2962,21464,56.24,29.96,13.8,26.28
WAKE,11-01,11481,5346,5494,22321,51.44,23.95,24.61,27.49
WAKE,11-02,7482,3778,3786,15046,49.73,25.11,25.16,24.62
WAKE,12-01,11056,12341,3453,26850,41.18,45.96,12.86,-4.78
WAKE,12-02,16873,13831,4700,35404,47.66,39.07,13.28,8.59
WAKE,12-04,10842,16115,3942,30899,35.09,52.15,12.76,-17.06
WAKE,12-06,11817,11385,3306,26508,44.58,42.95,12.47,1.63
WAKE,12-07,6405,7133,2025,15563,41.16,45.83,13.01,-4.67
WAKE,12-08,11947,8800,3346,24093,49.59,36.53,13.89,13.06
WAKE,12-09,10257,11227,4092,25576,40.1,43.9,16.0,-3.8
WAKE,12-10,8730,9090,3857,21677,40.27,41.93,17.79,-1.66
WAKE,12-11,4557,4594,1710,10861,41.96,42.3,15.74,-0.34
WAKE,13-01,14210,4238,6790,25238,56.3,16.79,26.9,39.51
WAKE,13-02,4389,3098,2813,10300,42.61,30.08,27.31,12.53
WAKE,13-05,7412,2022,3365,12799,57.91,15.8,26.29,42.11
WAKE,13-06,5671,3331,3344,12346,45.93,26.98,27.09,18.95
WAKE,13-07,7152,2066,3257,12475,57.33,16.56,26.11,40.77
WAKE,13-08,10754,2741,4779,18274,58.85,15.0,26.15,43.85
WAKE,13-09,13395,3691,6298,23384,57.28,15.78,26.93,41.5
WAKE,13-10,11615,8905,7551,28071,41.38,31.72,26.9,9.66
WAKE,13-11,4672,4267,3249,12188,38.33,35.01,26.66,3.32
WAKE,14-01,1791,5771,1328,8890,20.15,64.92,14.94,-44.77
WAKE,14-02,10662,18750,5663,35075,30.4,53.46,16.15,-23.06
WAKE,15-01,7164,8949,2492,18605,38.51,48.1,13.39,-9.59
WAKE,15-02,10916,10562,3083,24561,44.44,43.0,12.55,1.44
WAKE,15-03,9554,14669,3748,27971,34.16,52.44,13.4,-18.28
WAKE,15-04,4311,5128,1524,10963,39.32,46.78,13.9,-7.46
WAKE,16-01,7646,5783,2391,15820,48.33,36.55,15.11,11.78
WAKE,16-02,13233,3710,3994,20937,63.2,17.72,19.08,45.48
WAKE,16-03,4418,2301,1194,7913,55.83,29.08,15.09,26.75
WAKE,16-04,5264,3356,1614,10234,51.44,32.79,15.77,18.65
WAKE,16-05,6410,4108,1740,12258,52.29,33.51,14.19,18.78
WAKE,16-06,3472,1447,917,5836,59.49,24.79,15.71,34.7
WAKE,16-07,6983,4612,2159,13754,50.77,33.53,15.7,17.24
WAKE,16-09,11016,7275,3118,21409,51.45,33.98,14.56,17.47
WAKE,16-10,13456,2106,4526,20088,66.99,10.48,22.53,56.51
WAKE,16-11,9474,2316,3368,15158,62.5,15.28,22.22,47.22
WAKE,17-01,8093,2781,3398,14272,56.71,19.49,23.81,37.22
WAKE,17-02,3416,2399,1216,7031,48.58,34.12,17.29,14.46
WAKE,17-03,13701,5457,6445,25603,53.51,21.31,25.17,32.2
WAKE,17-05,10292,3557,4423,18272,56.33,19.47,24.21,36.86
WAKE,17-06,4517,3020,1512,9049,49.92,33.37,16.71,16.55
WAKE,17-07,10315,1966,4100,16381,62.97,12.0,25.03,50.97
WAKE,17-09,12074,2196,4750,19020,63.48,11.55,24.97,51.93
WAKE,17-10,4009,1538,1917,7464,53.71,20.61,25.68,33.1
WAKE,17-11,12410,3891,5547,21848,56.8,17.81,25.39,38.99
WAKE,17-12,9174,2723,2308,14205,64.58,19.17,16.25,45.41
WAKE,17-13,10802,4292,2921,18015,59.96,23.82,16.21,36.14
WAKE,17-14,8452,3318,2880,14650,57.69,22.65,19.66,35.04
WAKE,17-15,3837,1408,825,6070,63.21,23.2,13.59,40.01
WAKE,18-01,11691,3402,5392,20485,57.07,16.61,26.32,40.46
WAKE,18-02,9891,10702,4218,24811,39.87,43.13,17.0,-3.26
WAKE,18-03,7164,4797,2748,14709,48.7,32.61,18.68,16.09
WAKE,18-04,9112,7637,3822,20571,44.3,37.13,18.58,7.17
WAKE,18-05,12164,8926,5131,26221,46.39,34.04,19.57,12.35
WAKE,18-06,12096,4732,5741,22569,53.6,20.97,25.44,32.63
WAKE,18-07,6676,7355,2737,16768,39.81,43.86,16.32,-4.05
WAKE,18-08,11989,7717,5059,24765,48.41,31.16,20.43,17.25
WAKE,19-03,7846,8303,2459,18608,42.16,44.62,13.21,-2.46
WAKE,19-05,6704,9863,2439,19006,35.27,51.89,12.83,-16.62
WAKE,19-07,8813,9364,2819,20996,41.97,44.6,13.43,-2.63
WAKE,19-09,8073,10703,3058,21834,36.97,49.02,14.01,-12.05
WAKE,19-11,7291,6115,2347,15753,46.28,38.82,14.9,7.46
WAKE,19-13,5201,4154,3101,12456,41.75,33.35,24.9,8.4
WAKE,19-14,5664,4926,3684,14274,39.68,34.51,25.81,5.17
WAKE,19-15,5550,4545,2933,13028,42.6,34.89,22.51,7.71
WAKE,19-16,5876,3997,2413,12286,47.83,32.53,19.64,15.3
WAKE,19-17,10931,4835,5085,20851,52.42,23.19,24.39,29.23
WAKE,19-18,8525,8758,2847,20130,42.35,43.51,14.14,-1.16
WAKE,19-19,9648,10695,3167,23510,41.04,45.49,13.47,-4.45
WAKE,19-20,7371,7323,3118,17812,41.38,41.11,17.51,0.27
WAKE,19-21,8243,6583,3548,18374,44.86,35.83,19.31,9.03
WAKE,19-22,3707,4280,1523,9510,38.98,45.01,16.01,-6.03
WAKE,19-23,9208,9076,3709,21993,41.87,41.27,16.86,0.6
WAKE,20-01,9694,5512,3187,18393,52.7,29.97,17.33,22.73
WAKE,20-03,7270,5486,2151,14907,48.77,36.8,14.43,11.97
WAKE,20-04,8597,4643,3575,16815,51.13,27.61,21.26,23.52
WAKE,20-05,9364,8243,4634,22241,42.1,37.06,20.84,5.04
WAKE,20-06A,13052,6760,4204,24016,54.35,28.15,17.5,26.2
WAKE,20-06B,9630,6713,3466,19809,48.61,33.89,17.5,14.72
WAKE,20-08,10094,6962,3794,20850,48.41,33.39,18.2,15.02
WAKE,20-09,8481,5499,2729,16709,50.76,32.91,16.33,17.85
WAKE,20-10,8035,4234,3701,15970,50.31,26.51,23.17,23.8
WAKE,20-11,12723,9571,4801,27095,46.96,35.32,17.72,11.64
WAKE,20-12,15092,8751,4915,28758,52.48,30.43,17.09,22.05
WAKE,20-14,15397,9038,7635,32070,48.01,28.18,23.81,19.83
WAKE,20-15,14256,6846,5473,26575,53.64,25.76,20.59,27.88
WAKE,20-16,12340,5535,4790,22665,54.45,24.42,21.13,30.03
WAKE,20-17,13323,6289,6480,26092,51.06,24.1,24.84,26.96
WAKE,ABSEN,742098,247854,229282,1219234,60.87,20.33,18.81,40.54
WAKE,EVAB,333209,233876,159874,726959,45.84,32.17,21.99,13.67
WAKE,EVAV,266041,137873,72336,476250,55.86,28.95,15.19,26.91
WAKE,EVBOE,221523,52943,77285,351751,62.98,15.05,21.97,47.93
WAKE,EVBR,163786,28036,51967,243789,67.18,11.5,21.32,55.68
WAKE,EVCA,461118,160943,151112,773173,59.64,20.82,19.54,38.82
WAKE,EVCH,362515,31826,123873,518214,69.95,6.14,23.9,63.81
WAKE,EVCS,437024,174647,151869,763540,57.24,22.87,19.89,34.37
WAKE,EVGR,325561,95301,130820,551682,59.01,17.27,23.71,41.74
WAKE,EVHS,250593,155199,75940,481732,52.02,32.22,15.76,19.8
WAKE,EVHT,255222,251985,80319,587526,43.44,42.89,13.67,0.55
WAKE,EVJB,480139,247039,148488,875666,54.83,28.21,16.96,26.62
WAKE,EVKD,227936,93189,62022,383147,59.49,24.32,16.19,35.17
WAKE,EVLH,348619,146535,151178,646332,53.94,22.67,23.39,31.27
WAKE,EVLL,442570,211967,171407,825944,53.58,25.66,20.75,27.92
WAKE,EVNR,238545,200427,80293,519265,45.94,38.6,15.46,7.34
WAKE,EVOP,347869,168511,163446,679826,51.17,24.79,24.04,26.38
WAKE,EVSE,238712,32948,80845,352505,67.72,9.35,22.93,58.37
WAKE,EVTA,353929,85387,130865,570181,62.07,14.98,22.95,47.09
WAKE,EVWA,230313,186178,72041,488532,47.14,38.11,14.75,9.03
WAKE,EVWD,122413,87186,33753,243352,50.3,35.83,13.87,14.47
WAKE,EVWN,264914,128711,100231,493856,53.64,26.06,20.3,27.58
WAKE,EVZB,111030,88114,35351,234495,47.35,37.58,15.08,9.77
WAKE,PROVI,40861,17541,14697,73099,55.9,24.0,20.11,31.9
WARREN,001,9648,9319,2619,21586,44.7,43.17,12.13,1.53
WARREN,002,7414,7735,2102,17251,42.98,44.84,12.18,-1.86
WARREN,003,10156,4637,2054,16847,60.28,27.52,12.19,32.76
WARREN,004,8259,4256,1705,14220,58.08,29.93,11.99,28.15
WARREN,005,15032,3718,2508,21258,70.71,17.49,11.8,53.22
WARREN,006,13034,4569,2390,19993,65.19,22.85,11.95,42.34
WARREN,007,8700,3311,1684,13695,63.53,24.18,12.3,39.35
WARREN,008,15638,2289,2433,20360,76.81,11.24,11.95,65.57
WARREN,009,5521,2946,1174,9641,57.27,30.56,12.18,26.71
WARREN,010,20589,4235,3452,28276,72.81,14.98,12.21,57.83
WARREN,011,3342,1497,668,5507,60.69,27.18,12.13,33.51
WARREN,012,7151,9146,2217,18514,38.62,49.4,11.97,-10.78
WARREN,013,6291,2917,1232,10440,60.26,27.94,11.8,32.32
WARREN,014,14157,3927,2522,20606,68.7,19.06,12.24,49.64
WASHINGTON,ABSENTEE,2025,1493,296,3814,53.09,39.15,7.76,13.94
WASHINGTON,EARLY VOTING,55243,38249,7079,100571,54.93,38.03,7.04,16.9
WASHINGTON,LM,3141,1061,340,4542,69.15,23.36,7.49,45.79
WASHINGTON,P1,3935,1641,438,6014,65.43,27.29,7.28,38.14
WASHINGTON,P2,3824,943,390,5157,74.15,18.29,7.56,55.86
WASHINGTON,P3,5307,4584,782,10673,49.72,42.95,7.33,6.77
WASHINGTON,PROVISIONAL,370,173,37,580,63.79,29.83,6.38,33.96
WASHINGTON,SC,3230,4104,575,7909,40.84,51.89,7.27,-11.05
WASHINGTON,SK,1668,2763,361,4792,34.81,57.66,7.53,-22.85
WATAUGA,01,597,1332,408,2337,25.55,57.0,17.46,-31.45
WATAUGA,02,1196,5100,1457,7753,15.43,65.78,18.79,-50.35
WATAUGA,03,2256,3709,1299,7264,31.06,51.06,17.88,-20.0
WATAUGA,04,3251,5726,1973,10950,29.69,52.29,18.02,-22.6
WATAUGA,05,1613,997,644,3254,49.57,30.64,19.79,18.93
WATAUGA,06,2946,1773,1108,5827,50.56,30.43,19.01,20.13
WATAUGA,07,3875,4520,1925,10320,37.55,43.8,18.65,-6.25
WATAUGA,08,2017,6737,1932,10686,18.88,63.05,18.08,-44.17
WATAUGA,09,669,1917,523,3109,21.52,61.66,16.82,-40.14
WATAUGA,10,1308,2638,970,4916,26.61,53.66,19.73,-27.05
WATAUGA,11,1799,5345,1613,8757,20.54,61.04,18.42,-40.5
WATAUGA,12,2413,1384,783,4580,52.69,30.22,17.1,22.47
WATAUGA,13,2912,2637,1368,6917,42.1,38.12,19.78,3.98
